X,Y,gid,Name,description,OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
-71.0722022475705,42.3241971726567,228,,,8050,The Food Project Lot #1A,City of Boston,,5,Roxbury,0.41,37-43 Langdon Street,Residential District,Community Gardens,NULL,,N,,,,0,0,18009.2158203125,956.060815992918,,INFO_Reallocation From Dept
-71.0818753915812,42.32615037284,229,,,8051,Winthrop Street Garden,BNAN_TTOR,Land Trust,5,Roxbury,0.1112406,,Open Space District,Community Gardens,NULL,,N,,,,0,0,4845.7265625,293.017656199967,,INFO_Reallocation From Dept
-71.0868732799323,42.3324341080294,230,,,8052,Madison Park H.S. Athletic Fields,City of Boston,,3,Roxbury,9.60564824,55 R New Dudley Str.,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X,,,0,0,418429.454345703,2583.94626502461,183,PARK_Maintenance_Region 5
-71.0754713828658,42.3257853476464,231,,,8053,Nuestra Playground,BNAN_TTOR,Land Trust,3,Roxbury,0.23341849,,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,,,0,0,10022.4279785156,406.757008376711,,INFO_Reallocation From Dept
-71.0749488638395,42.3224506497045,232,,,8054,Dennis Street Park,City of Boston,A97/USH,3,Roxbury,0.4160878,138 Moreland Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Moreland Green,,0,0,29863.6181640625,735.368627704277,085,PARK_Maintenance_Region 5
-71.0826149764503,42.3153375843584,233,,,8055,Holborn Street Playlot,City of Boston,A97/LWCF,3,Roxbury,0.14,6 Holborn Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,6160.28930664062,347.759768556037,155,PARK_Maintenance_Region 5
-71.0323410831102,42.3365180731044,234,,,8056,Medal of Honor Park,City of Boston,A97,1,South Boston,6.18269328,Opposite 805 East Broadway,Residential District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,269322.907470703,2137.9989935807,196,PARK_Maintenance_Region 6
-71.0318212599487,42.3378004510819,235,,,8057,Christopher Lee Playground,City of Boston,A97,3,South Boston,5.43798868,,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,M Street Plgd,,0,0,236882.998779297,2251.53433796503,057,PARK_Maintenance_Region 6
-71.046387045403,42.3328736748937,238,,,8060,Dorchester Heights NHS,United States of America,NRHP,1,South Boston,4.40398348,,Residential District,"Malls, Squares & Plazas",National Park Service,,X,X,Thomas Park/Telegraph Hill,,0,0,191840.9296875,1787.91299098452,,INFO_Reallocation From Dept
-71.0530565344649,42.3418832323106,239,,,8061,Flaherty Park,City of Boston,A97,3,South Boston,0.2522215,Opposite 133 B Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,10978.1477050781,420.672461197672,118,PARK_Maintenance_Region 6
-71.0491239457237,42.3393463653194,240,,,8062,Buckley Playground,City of Boston,A97,3,South Boston,0.65561916,Opposite 209 West Third Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,28291.4243164062,766.880210087928,035,PARK_Maintenance_Region 6
-71.0542167290664,42.326754747452,241,,,8063,Sterling Square,BHA,,1,South Boston,1.0387651,,Residential District,"Malls, Squares & Plazas",NULL,BHA,N,X,,,0,0,45249.412109375,1378.57166777585,,INFO_Reallocation From Dept
-71.0561977201034,42.3283249006253,242,,,8064,Veterans Memorial Park,BHA,,3,South Boston,0.20177296,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X,,,0,0,29567.3532714844,690.547858650841,,INFO_Reallocation From Dept
-71.0625204281106,42.3043722690879,243,,,8065,Ronan Park,City of Boston,A97,3,Dorchester,11.27463098,Opposite 65 Mt. Ida Road,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,489640.899414062,3299.81232043665,268,PARK_Maintenance_Region 2
-71.0760703831532,42.3024886897135,244,,,8066,Mt. Bowdoin Green,City of Boston,A97,1,Dorchester,0.53817884,Opposite 11 Bowdoin Ave.,Residential District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,23443.4873046875,598.7433835201,206,PARK_Maintenance_Region 2
-71.0635831994121,42.2963241600819,265,,,8087,Centervale Park,City of Boston,,1,Dorchester,0.19595483,Between Upland Ave and Bourneside,Residential District,"Malls, Squares & Plazas",NULL,BPRD,N,X,Intervale Park,PWD,0,0,8535.94458007812,984.309926893669,,PARK_Maintenance_Region 2
-71.0523162799307,42.300917997026,245,,,8067,Byrne Playground,City of Boston,A97,3,Dorchester,1.26302622,23 Everett Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,51774.0483398438,1032.82350048973,039,PARK_Maintenance_Region 2
-71.0619100385318,42.297253781643,246,,,8068,Doherty/Gibson Playground,City of Boston,A97,3,Dorchester,5.72627282,,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Townfield,,0,0,249440.880859375,2054.53191450564,088,PARK_Maintenance_Region 2
-71.0658130539649,42.2960076005155,247,,,8069,Wellesley Park,City of Boston,A97,3,Dorchester,0.71338629,29 Wellesley Park,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,31075.6606445312,922.117197105234,316,PARK_Maintenance_Region 2
-71.0509832749977,42.2957334498979,248,,,8070,McMorrow Playground,Commonwealth of Massachusetts,A97,3,Dorchester,5.23186736,,Industrial District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,,,0,0,227904.194335938,2377.88674557411,,INFO_Reallocation From Dept
-71.0562112923078,42.2913996164549,249,,,8071,Hemenway Playground,City of Boston,A97,3,Dorchester,4.39521048,531 Adams Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,191458.7734375,1754.85959219539,151,PARK_Maintenance_Region 2
-71.070754539398,42.2769678867463,252,,,8074,Walsh Playground,City of Boston,A97,3,Dorchester,6.94564498,Opposite 31 Clancy Road,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,302557.673339844,2368.69030999643,312,PARK_Maintenance_Region 2
-71.0671458931559,42.278607221452,253,,,8075,Dorchester South Burying Ground,City of Boston,Ch114S7/A97,4,Dorchester,1.94260591,Opposite 2096 Dorchester Ave.,Open Space District,Cemeteries & Burying Grounds,BPRD,,X,X,,,0,0,84207.9870605469,1262.17934063292,091,PARK_Cemetery Maintenance Request
-71.0626590572571,42.2771675392937,254,,,8076,Dorchester Park,City of Boston,A97,3,Dorchester,27.29735362,1003 Adams Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,1189093.86279297,6480.99575296482,090,PARK_Maintenance_Region 2
-71.0461661829606,42.2844145266831,255,,,8077,Gallivan/Hallet Circle,Commonwealth of Massachusetts,A97,1,Dorchester,0.47798957,,Commercial/Office/Business District,"Malls, Squares & Plazas",DCR,,X,X,,,0,0,20821.595703125,688.441614938937,,INFO_Reallocation From Dept
-71.0622379352736,42.2708629502353,266,,,8088,Ventura Playground,Commonwealth of Massachusetts,A97,3,Dorchester,1.30990583,,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,,,0,0,57060.5124511719,1193.68730171749,,INFO_Reallocation From Dept
-71.0692982701997,42.3065350899591,267,,,8090,Norton Street Playground,BRA,,3,Dorchester,0.06590689,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,,,0,0,2957.49487304688,228.76354724964,,PARK_Maintenance_Ground Maintenance
-71.0499627331477,42.2842217650887,256,,,8078,Toohig Playground,Commonwealth of Massachusetts,A97,3,Dorchester,2.12423446,,Residential District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,,,0,0,92533.30078125,1568.73248760628,,INFO_Reallocation From Dept
-71.0531731899752,42.2795897378787,257,,,8079,Martin/Hilltop Playground,City of Boston,A97,3,Dorchester,1.31193964,101 Myrtlebank Ave.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,57233.6875,997.690052554452,189,PARK_Maintenance_Region 2
-71.0734835733108,42.2948235476488,258,,,8080,Nightingale Garden,BNAN_TTOR,Land Trust,5,Dorchester,1.37139983,,Residential District,Community Gardens,NULL,,N,,,,0,0,59739.23828125,1123.25490314489,,INFO_Reallocation From Dept
-71.065944552919,42.2724113540491,259,,,8081,Adams Rock,Private,,6,Dorchester,0.21706994,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,9414.0146484375,429.925206699896,,INFO_Reallocation From Dept
-71.0654790361696,42.3005639132108,260,,,8082,10 Josephine Street Garden,Community Group/Nonprofit,Land Trust,5,Dorchester,0.06908424,,Residential District,Community Gardens,BNAN_TTOR,,N,N,,,0,0,3009.36328125,230.21453002935,,PARK_Maintenance_Ground Maintenance
-71.0641126720461,42.3004761111177,261,,,8083,29 Josephine Street Garden,Community Group/Nonprofit,Land Trust,5,Dorchester,0.11306632,,Residential District,Community Gardens,BNAN_TTOR,,N,N,,,0,0,4925.26586914062,335.158943688088,,INFO_Reallocation From Dept
-71.0719644752165,42.2976828460658,262,,,8084,Mother's Rest at Four Corners,City of Boston,A97,3,Dorchester,1.12453477,,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,49925.3757324219,1020.59963188007,205,PARK_Maintenance_Region 2
-71.0760310877694,42.2993682615122,263,,,8085,Ripley Playground,City of Boston,A97,3,Dorchester,0.82672673,Opposite 24 Ripley Road,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,36854.8159179688,940.464336915341,261,PARK_Maintenance_Region 2
-71.0456743620211,42.2880238978192,264,,,8086,Garvey Playground,City of Boston,A97,3,Dorchester,5.27312017,Opposite 345 Neposet Ave.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,William H. Garvey Playground,,0,0,229295.843017578,1961.12610390247,130,PARK_Maintenance_Region 2
-71.0781973205221,42.3426567715615,312,,,8135,Hiscock Park,City of Boston,A97,3,South End,0.10572969,,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,4606.51831054688,288.775771999015,153,PARK_Maintenance_Region 6
-71.049299098712,42.2785929516326,268,,,8091,Keystone Shoreline,Private,,6,Dorchester,0.52357348,,Special District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,22807.2663574219,969.038787182536,,INFO_Reallocation From Dept
-71.0543990155187,42.2785087739236,269,,,8092,Granite Avenue Ledge,Private,,6,Dorchester,0.38129459,,Special District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,16609.4877929688,540.150276280861,,INFO_Reallocation From Dept
-71.0727929575191,42.303743313509,270,,,8093,Geneva Cliffs I,City of Boston,A97,6,Dorchester,1.82935019,,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,,,0,0,78334.9521484375,1346.48327841481,,PARK_Maintenance_Ground Maintenance
-71.0695351711767,42.2846134273647,271,,,8094,YMCA Community Park,Private,,3,Dorchester,1.02749317,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,,,0,0,44758.3984375,1170.51164987796,,PARK_Maintenance_Ground Maintenance
-71.0722073790406,42.2876513797289,272,,,8095,Torrey Street Park Garden,Community Group/Nonprofit,Land Trust,5,Dorchester,0.06794837,,Residential District,Community Gardens,BNAN_TTOR,,N,N,,,0,0,2959.88354492188,218.797463867787,,PARK_Maintenance_Ground Maintenance
-71.0761376338854,42.2926779427912,273,,,8096,Wheatland Avenue Victory Garden,BNAN_TTOR,Land Trust,5,Dorchester,0.15480932,,Residential District,Community Gardens,NULL,,N,,,,0,0,6743.61474609375,335.082770464207,,INFO_Reallocation From Dept
-71.0716561777374,42.2982783004927,274,,,8097,Clayborne Street Garden,Community Group/Nonprofit,Land Trust,5,Dorchester,0.07610699,,Residential District,Community Gardens,NULL,,N,,,,0,0,3315.27954101562,244.991308112967,,PARK_Maintenance_Ground Maintenance
-71.0707060804016,42.2964313022295,275,,,8098,Fannie Lou Hamer Community Garden,Private,Land Trust,5,Dorchester,0.10322488,,Residential District,Community Gardens,NULL,,N,,,,0,0,4496.55541992188,281.383774777428,,INFO_Reallocation From Dept
-71.0735995895847,42.302035633332,276,,,8099,Audrey Jacobs Memorial CG,BNAN_TTOR,Land Trust,5,Dorchester,0.10389404,,Residential District,Community Gardens,NULL,,N,,,,0,0,4525.70556640625,286.978418229199,,INFO_Reallocation From Dept
-71.0739157230609,42.3023033943501,277,,,8100,Bullard Street Garden,Community Group/Nonprofit,Land Trust,5,Dorchester,0.09183434,,Residential District,Community Gardens,BNAN_TTOR,,N,N,,,0,0,4000.37524414062,278.015088394417,,INFO_Reallocation From Dept
-71.0661230863757,42.3085760085651,278,,,8101,Quincy/Coleman Garden,Community Group/Nonprofit,Land Trust,5,Dorchester,0.3022826,,Residential District,Community Gardens,NULL,,N,,,,0,0,13167.6645507812,463.395335606066,,PARK_Maintenance_Ground Maintenance
-71.0685147805632,42.3088888795362,279,,,8102,Barry Street Garden,Community Group/Nonprofit,Land Trust,5,Dorchester,0.09218628,,Residential District,Community Gardens,BNAN_TTOR,,N,N,,,0,0,4015.70629882812,260.809962035119,,PARK_Maintenance_Ground Maintenance
-71.060060641031,42.2887722091474,280,,,8103,Lydon Way Garden,City of Boston,,5,Dorchester,0.18563368,,Residential District,Community Gardens,NULL,,N,,,,0,0,8086.34741210938,404.709183651376,,INFO_Reallocation From Dept
-71.0710357818127,42.2904455023185,281,,,8104,Codman Square,City of Boston,,1,Dorchester,0.33918222,,Residential District,"Malls, Squares & Plazas",NULL,,N,X,,,0,0,14775.0407714844,572.455069942841,,PARK_Maintenance_Region 2
-71.0754858388467,42.343761010697,282,,,8105,Hayes Park,City of Boston,A97,3,South End,0.28368006,Opposite 178 West Canton Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,11986.6333007812,438.110833433043,147,PARK_Maintenance_Region 6
-71.067171797686,42.342971214078,283,,,8106,Peters Park II,BRA,,3,South End,0.42185015,230 Shawmut Ave.,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X,,,0,0,22088.9943847656,1330.05190265245,,INFO_Reallocation From Dept
-71.0675288720569,42.3432718075091,284,,,8107,Peters Park I,City of Boston,A97,3,South End,3.39506058,230 Shawmut Ave.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,144907.221679688,1789.60420578932,236,PARK_Maintenance_Region 6
-71.0641616849381,42.3415960610558,285,,,8108,Rotch Playground,City of Boston,A97,3,South End,2.74585015,30 Randolph Str.,Industrial District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,119611.358642578,1412.84977451492,272,PARK_Maintenance_Region 6
-71.0701274205026,42.3432521584406,286,,,8109,Ringgold Park,City of Boston,A97,3,South End,0.38043644,10 Ringgold Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,"Hanson St. Play Area, Ringgold St. Play Area",,0,0,19405.7983398438,603.736020873784,260,PARK_Maintenance_Region 6
-71.0735705985483,42.3396735877114,287,,,8110,Blackstone Square,City of Boston,A97,1,South End,2.44443563,1535 Washington Str.,Residential District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,106481.509033203,1309.75983639219,024,PARK_Maintenance_Region 6
-71.072531702949,42.3388201665652,288,,,8111,Franklin Square,City of Boston,A97,1,South End,2.48280505,Opposite 7 St. George Str.,Residential District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,108152.911132812,1319.6699253696,126,PARK_Maintenance_Region 6
-71.074106486044,42.3379959640919,289,,,8112,South End South Burying Ground,City of Boston,Ch114S7/A97,4,South End,1.47716127,1620 Washington Str.,Residential District,Cemeteries & Burying Grounds,BPRD,,X,X,,,0,0,64033.5014648438,1177.64100596666,286,PARK_Cemetery Maintenance Request
-71.0747411291635,42.3367064143499,290,,,8113,Worcester Square,City of Boston,A97,1,South End,0.34375641,17 Worcester Sq.,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,,BPRD,0,0,14974.2954101562,709.322083693044,330,PARK_Maintenance_Region 6
-71.0849554642403,42.3388476479372,291,,,8114,Carter Playground,City of Boston,A97,3,South End,4.91455022,627 Columbus Ave,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,214081.614746094,2132.06966829993,043,PARK_Maintenance_Region 6
-71.0799097456168,42.3435946767513,292,,,8115,Titus Sparrow Park,City of Boston,A97,3,South End,1.7513453,75 West Rutland Sq.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,78354.8400878906,1450.63185315376,304,PARK_Maintenance_Region 6
-71.0677341902418,42.3406097647531,293,,,8116,Waltham Square,City of Boston,A97,1,South End,0.1184051,Opposite 75 Union Park Str.,Industrial District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,5157.81762695312,341.240541644058,314,PARK_Maintenance_Region 6
-71.0778478500585,42.3434512367251,294,,,8117,Harriet Tubman Square,City of Boston,A97,1,South End,0.14,Columbus/Warren Ave.,Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,"Tubman Sq, Columbus Square",BPRD,0,0,6175.8017578125,359.880944262526,144,PARK_Maintenance_Region 6
-71.0788717389949,42.3413504341552,295,,,8118,Concord Square,City of Boston,A97,1,South End,0.14955097,Opposite 20 Concord Sq.,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,,BPRD,0,0,6514.55590820312,896.265354530523,065,PARK_Maintenance_Region 6
-71.0743519955862,42.3386792620015,296,,,8119,Rutland/Washington Community Garden,Community Group/Nonprofit,Land Trust,5,South End,0.28200651,,Open Space District,Community Gardens,BNAN_TTOR,,N,,,,0,0,12284.4223632812,495.74026401944,,INFO_Reallocation From Dept
-71.0832257321273,42.3401213536091,297,,,8120,Saranac/New Castle Garden,MBTA,NULL,5,South End,0.15201745,,Open Space District,Community Gardens,NULL,DCR,N,N,,DCR,0,0,6621.99780273438,671.906149090338,,INFO_Reallocation From Dept
-71.083229995116,42.3374615873575,298,,,8121,Kendall & Lenox Streets Garden,Community Group/Nonprofit,Land Trust,5,South End,0.43402264,,Open Space District,Community Gardens,BNAN_TTOR,,N,,,,0,0,18906.3625488281,633.694509322125,,INFO_Reallocation From Dept
-71.0806414850051,42.334617240805,299,,,8122,Ramsay Park,City of Boston,A97,3,South End,5.49340772,1917 Washington Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,239297.094482422,2040.89134569434,254,PARK_Maintenance_Region 6
-71.0797266802251,42.3406641319033,300,,,8123,Worcester Street Garden,Community Group/Nonprofit,,5,South End,0.57,,Residential District,Community Gardens,NULL,,N,,,,0,0,24808.2048339844,741.145667201593,,PARK_Maintenance_Ground Maintenance
-71.0685066539302,42.3446785135504,301,,,8124,Berkeley Street Garden,Community Group/Nonprofit,Land Trust,5,South End,1.10192904,,Residential District,Community Gardens,BNAN_TTOR,,N,,,,0,0,48000.8828125,1635.98002335114,,INFO_Reallocation From Dept
-71.0726371788668,42.3449782234881,302,,,8125,Warren & Clarendon Streets Garden,Community Group/Nonprofit,Land Trust,5,South End,0.05212554,,Open Space District,Community Gardens,BNAN_TTOR,,N,,,,0,0,2270.62939453125,197.397143902324,,INFO_Reallocation From Dept
-71.0723444988044,42.3413325461798,303,,,8126,Unity Towers Garden,Private,,5,South End,0.06694949,,Residential District,Community Gardens,NULL,,N,,Torre Unidad Gdn,,0,0,2916.37158203125,217.982773610728,,INFO_Reallocation From Dept
-71.0740096422397,42.3439106971891,304,,,8127,Dartmouth Garden,Community Group/Nonprofit,Land Trust,5,South End,0.07154899,,Open Space District,Community Gardens,BNAN_TTOR,,N,,,,0,0,3103.77026367188,234.117565067772,,INFO_Reallocation From Dept
-71.0814441741267,42.3412036509581,305,,,8128,Wellington Green,Community Group/Nonprofit,Land Trust,5,South End,0.04605808,,Open Space District,Community Gardens,BNAN_TTOR,,N,,,,0,0,2369.75366210938,238.342042548622,,INFO_Reallocation From Dept
-71.0817744605681,42.3428248170358,306,,,8129,Blackwood/Claremont Garden,MBTA,NULL,5,Back Bay/Beacon Hill,0.09479788,,Open Space District,Community Gardens,NULL,DCR,N,N,,DCR,0,0,4361.09643554688,321.667311146483,,INFO_Reallocation From Dept
-71.081038373636,42.3434053608874,307,,,8130,Greenwich/Cumberland Garden,MBTA,NULL,5,Back Bay/Beacon Hill,0.08851492,,Open Space District,Community Gardens,NULL,DCR,N,N,,DCR,0,0,4274.56787109375,327.238739661214,,INFO_Reallocation From Dept
-71.0792780081921,42.3444130494587,308,,,8131,Braddock Park Garden,MBTA,NULL,5,South End,0.09212478,,Residential District,Community Gardens,NULL,DCR,N,N,,DCR,0,0,3864.18481445312,275.659237321725,,INFO_Reallocation From Dept
-71.07926040188,42.3381199185293,309,,,8132,Chester Square,City of Boston,A97,1,South End,0.89013036,Between 531 to 555 Mass Ave.,Residential District,"Malls, Squares & Plazas",BPRD,,X,X,Chester Park,,0,0,38774.76953125,1679.24841008883,053,PARK_Maintenance_Region 6
-71.070593161468,42.3404260631608,310,,,8133,Msgr. Reynolds Playground,City of Boston,A97,3,South End,0.30609673,Corner of Wash. & Msgr. Reynolds,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,13978.6533203125,468.044050745777,202,PARK_Maintenance_Region 6
-71.0785221392811,42.3421826931424,311,,,8134,Rutland Square,City of Boston,A97,1,South End,0.15580724,,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,,BPRD,0,0,6787.08374023438,923.524293814622,273,PARK_Maintenance_Region 6
-71.1559314380284,42.2813892178265,313,,,8136,Billings Field,City of Boston,A97,3,West Roxbury,10.77506733,369 LaGrange Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,469370.277587891,2795.86270956971,023,PARK_Maintenance_Region 4
-71.1634873860868,42.3013148112616,314,,,8137,Leatherbee Woods,BNAN_TTOR,Land Trust/WPA,6,West Roxbury,8.15,,Open Space District,Urban Wilds & Natural Areas,NULL,,N,X,Hancock Swamp,,0,0,354979.232666016,2501.69059305596,,INFO_Reallocation From Dept
-71.1695835578058,42.2963484067549,315,,,8138,Mount Benedict Cemetery,Private,,4,West Roxbury,79.21,,Conservation Protection Subdistrict,Cemeteries & Burying Grounds,NULL,,N,,,,0,0,3454684.52331543,11302.8006678848,,INFO_Reallocation From Dept
-71.1807909213021,42.2897974683043,316,,,8139,Mount Lebanon Cemetery,Private,,4,West Roxbury,48.5943994,,Open Space District,Cemeteries & Burying Grounds,NULL,,N,,,,0,0,2121996.86083984,15947.6484196494,,INFO_Reallocation From Dept
-71.1792812042926,42.2869198916848,317,,,8140,Gethsemane Cemetery,Private,,4,West Roxbury,20.81197696,,Open Space District,Cemeteries & Burying Grounds,NULL,,N,,,,0,0,907832.703857422,3774.16087903082,,INFO_Reallocation From Dept
-71.1621168340119,42.2977299792268,318,,,8141,Hancock Woods I,Commonwealth of Massachusetts,A97/WPA,2,West Roxbury,45.95,,Conservation Protection Subdistrict,"Parkways, Reservations & Beaches",DCR,,X,X,,,0,0,2001598.81665039,8079.25444644711,,INFO_Reallocation From Dept
-71.1615839642525,42.3003329986199,319,,,8142,Hancock Woods II,Private,100/WPA,2,West Roxbury,4.59,,Conservation Protection Subdistrict,"Parkways, Reservations & Beaches",NULL,,N,,,,0,0,199859.676513672,2093.78216297026,,INFO_Reallocation From Dept
-71.1612208572174,42.2650872404756,320,,,8143,Dana Road I,City of Boston,,6,West Roxbury,2.57749731,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,118826.917480469,3280.44945411423,,INFO_Reallocation From Dept
-71.1616329159634,42.2639064523887,321,,,8144,Dana Road II,Private,,6,West Roxbury,0.35271219,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,8692.57006835938,569.528232103469,,INFO_Reallocation From Dept
-71.168904197813,42.2712463383394,322,,,8145,Oak Ridge,Private,,6,West Roxbury,0.17911201,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,7802.25817871094,354.223811537344,,INFO_Reallocation From Dept
-71.1755113543421,42.2870005759784,323,,,8146,Sawmill Brook/Brook Farm,Commonwealth of Massachusetts,A97/NRHP/WPA,2,West Roxbury,146.63704255,,Open Space District,"Parkways, Reservations & Beaches",DCR,,X,X,,,0,0,6509298.09375,18133.7107212042,,INFO_Reallocation From Dept
-71.1645301599618,42.2608066136545,324,,,8147,Congregation Mishkan Tefia Cemetery,Private,,4,West Roxbury,9.58687512,,Open Space District,Cemeteries & Burying Grounds,NULL,,N,,,,0,0,417611.704833984,3035.37546811694,,INFO_Reallocation From Dept
-71.1605003899642,42.2601645894633,325,,,8148,Draper Playground,City of Boston,A97,3,West Roxbury,5.86,68 Stimpson Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,,BPRD,0,0,255356.219726562,2410.07537652385,093,PARK_Maintenance_Region 4
-71.1588491049715,42.281548567195,326,,,8149,Westerly Burying Ground,City of Boston,Ch114S7/A97/NR,4,West Roxbury,0.90346258,Centre Str.,Open Space District,Cemeteries & Burying Grounds,BPRD,,X,X,,,0,0,39355.5299072266,963.021805095248,320,PARK_Cemetery Maintenance Request
-71.1635083731636,42.2911169527862,327,,,8150,Piemonte Park,City of Boston,A97,1,West Roxbury,0.08956676,Opposite 200 Lasell Str.,Open Space District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,3901.59790039062,322.616389438535,239,PARK_Maintenance_Region 4
-71.1530343575943,42.2849848342086,328,,,8151,Duffie Square,City of Boston,A97,1,West Roxbury,0.06040139,Stratford Street west of Clement Avenue,Residential District,"Malls, Squares & Plazas",BPRD,Private,X,X,Arthur Duffie Square,BPRD,0,0,2410.94897460938,211.719549428097,096,PARK_Maintenance_Ground Maintenance
-71.0413793374699,42.3137935874534,341,,,8164,UMass Boston Athletic Fields,Commonwealth of Massachusetts,,3,Dorchester,18.4677814,,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,,,0,0,429393.071777344,4541.06620792452,,INFO_Reallocation From Dept
-71.0528047034713,42.2936944536826,342,,,8165,Claymont Terrace,Private,,3,Dorchester,0.60573728,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,,,0,0,26386.3854980469,712.904108774007,,INFO_Reallocation From Dept
-71.1618735723318,42.2675774972323,329,,,8152,Centre Marsh,Private,,6,West Roxbury,3.7189119,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,161998.683959961,1841.74080683292,,PARK_Maintenance_Ground Maintenance
-71.1735675528017,42.2935165511963,330,,,8153,St Joseph's Cemetery,Private,,4,West Roxbury,128.27577258,,Conservation Protection Subdistrict,Cemeteries & Burying Grounds,NULL,,N,,,,0,0,5624021.65991211,25581.0429921564,,INFO_Reallocation From Dept
-71.0714371445392,42.2955015064543,343,,,8166,Lucy Stone Schoolyard,City of Boston,,3,Dorchester,0.78345732,,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,,,0,0,34128.0075683594,1512.69107857,,INFO_Reallocation From Dept
-70.9954100912204,42.3845198979201,346,,,8169,Belle Isle Coastal Preserve,City of Boston,WPA/Ch91/ACEC,6,East Boston,1.57,,Open Space District,Urban Wilds & Natural Areas,NULL,DND,N,X,,,0,0,68192.2504882812,1317.67262323083,,INFO_Reallocation From Dept
